system,year,doctype,source_url,hash,n_tokens,retrieved_at
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/07/430471/big-data-begins-crack-case-endometriosis,7c446d4fa4ca,790,2026-05-16T18:24:31+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/430841/why-does-female-fertility-decline-so-fast-key-ovary,de891d61e17f,1159,2026-05-16T18:24:07+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429291/grateful-son-jp-conte-fuels-research-parkinsons-disease-and-other-brain,bc19ad936021,614,2026-05-16T18:25:49+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/07/430351/can-type-2-diabetes-be-identified-positive-diagnosis,70c6d4caf649,540,2026-05-16T18:24:39+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429426/mission-bay-hospitals-celebrate-10-years-impact-and-care,ab7703e5b3ea,700,2026-05-16T18:25:41+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429296/many-children-use-tiktok-against-rules,1217a7389435,817,2026-05-16T18:25:51+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/08/430466/2-ucsfs-best-mentors-reveal-keys-successful-mentoring,b099748a019a,888,2026-05-16T18:24:29+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/430916/laura-dannels-named-chief-human-resources-officer-ucsf,cb6e915f1295,537,2026-05-16T18:24:08+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/08/430581/future-robotic-surgery-these-students-get-front-row-seat,9a16c87fbd60,1193,2026-05-16T18:24:23+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/430981/new-tech-helps-parkinsons-patients-who-have-trouble-walking,82687003625d,821,2026-05-16T18:23:57+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/11/431061/new-healthy-hopeful-care-guidelines-pregnant-women-ibd,cb12e9c7e0f2,865,2026-05-16T18:23:47+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429856/ucsf-selects-darnele-wright-lead-legal-team-chief-campus-counsel,2955d17062c1,555,2026-05-16T18:25:09+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/09/430711/vizient-gives-ucsf-health-high-marks-patient-care-excellence,421fd5984f5a,627,2026-05-16T18:24:17+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/08/430586/how-malaria-fighting-breakthrough-provides-lasting-protection,78b0ec68f2fe,735,2026-05-16T18:24:25+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/11/431021/how-predict-developmental-differences-kids-heart-defects,53dbff3173da,534,2026-05-16T18:23:57+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429776/how-students-and-researchers-learn-together-through-ucsf-mental-health-program,debdbc1bda1c,739,2026-05-16T18:25:07+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/05/430036/artificial-protein-moves-something-found-nature,b16118ce32ba,765,2026-05-16T18:24:59+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429791/popular-ct-scans-could-account-5-all-cancer-cases-year,939d6d4162a3,766,2026-05-16T18:25:13+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/11/431096/texting-helps-ucsf-reach-more-patients-needed-care,2137299b27ea,533,2026-05-16T18:23:48+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429411/how-hungry-fat-cells-could-someday-starve-cancer-death,4da7c1a1f8d5,1535,2026-05-16T18:25:39+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/12/431226/wearable-tech-can-help-heart-surgery-patients-stick-rehab,4966f354e6b6,677,2026-05-16T18:23:39+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429866/ucsf-professor-leading-advanced-nursing-classroom-clinic,53420540d282,935,2026-05-16T18:25:01+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/09/430666/pesticides-and-wildfires-rise-kids-cancer-need-resources,4005962f539a,668,2026-05-16T18:24:17+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/12/431236/inspiring-story-worlds-first-all-female-heart-transplant,54ae68f0eba9,1228,2026-05-16T18:23:38+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/12/431181/ucsf-launches-second-neonatal-transport-reach-bay-and-beyond,343abd8ea2fa,759,2026-05-16T18:23:41+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429881/biotechs-birthplace-how-ucsf-sparked-medical-renaissance-twice,b51c63acf0be,1987,2026-05-16T18:24:59+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429516/how-build-bold-thinking-foster-scientific-breakthroughs,03e5bac7883b,1495,2026-05-16T18:25:29+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429531/how-our-lungs-back-bone-marrow-make-our-blood,2b7a6a6ec7fc,835,2026-05-16T18:25:33+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/12/431196/ucsf-health-earns-top-national-recognition-surgical-outcomes,f69ac7d600bb,789,2026-05-16T18:23:43+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/430951/embracing-life-after-moment-despair-golden-gate-bridge,c8d5267192b5,765,2026-05-16T18:24:03+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/09/430776/nobel-legacy-5-decades-astounding-prize-winning-discoveries,280c0109a07b,1265,2026-05-16T18:24:08+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/06/430166/your-fitness-tracker-could-help-doctors-spot-health-risks-early,e7f72bdae55e,1143,2026-05-16T18:24:53+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/12/431136/long-term-hiv-control-could-combination-therapy-be-key,e0e115a4cbf2,700,2026-05-16T18:23:50+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/430926/how-keep-cells-out-limbo-and-prevent-lung-scarring,36d8fc4dc471,854,2026-05-16T18:24:01+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429281/genes-grow-healthy-brain-could-fuel-adult-glioblastoma,6f8be407f2b6,1118,2026-05-16T18:25:53+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/03/429671/liver-disease-patients-dramatically-improve-thanks-new-approach,ba4a24d794d0,746,2026-05-16T18:25:21+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/12/431206/indoor-tanning-makes-youthful-skin-much-older-genetic-level,45f328ef3a9a,558,2026-05-16T18:23:42+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/09/430731/danger-pesticides-raise-death-risk-60-kids-leukemia,3c67b6ac060c,576,2026-05-16T18:24:19+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/06/430226/science-clears-way-treating-trickiest-bladder-cancers,d818ed4bdcbd,929,2026-05-16T18:24:45+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/430791/holy-grail-treating-chronic-back-pain-within-reach,152dd522bddd,865,2026-05-16T18:24:11+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/07/430356/meet-little-brain-region-helps-you-say-whats-your-mind,ce4d1c8820b6,818,2026-05-16T18:24:39+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429736/your-voice-matters-why-you-should-take-2025-staff-engagement-survey,1cd105ba1b63,773,2026-05-16T18:25:15+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429801/equity-maternal-care-going-beyond-one-birth-time,c5da0c391e45,1406,2026-05-16T18:25:07+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429311/can-employees-benefit-digital-mindfulness-program,21ed1fc8c2bf,738,2026-05-16T18:25:53+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429416/can-scientists-throw-wrench-cancers-growth-gears,22802039463e,947,2026-05-16T18:25:41+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/07/430316/how-much-can-you-safely-drink-heres-what-know,7b7f5b301ec7,804,2026-05-16T18:24:43+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/03/429561/how-paralyzed-man-moved-robotic-arm-his-thoughts,9e6f6793e775,720,2026-05-16T18:25:29+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/05/430061/gift-launches-200-million-initiative-weill-cancer-hub-west,665e5f3ca04a,1560,2026-05-16T18:24:35+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429746/stephen-hauser-wins-breakthrough-prize-role-redefining-ms,8a871e13e9af,997,2026-05-16T18:25:15+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/05/430001/how-do-middle-aged-folks-get-dementia-it-could-be-these-proteins,2ef7af397071,617,2026-05-16T18:24:57+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/09/430716/can-crispr-fix-childhood-brain-disorder,bf86657167a8,1215,2026-05-16T18:24:21+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429331/pioneering-hiv-researcher-donates-important-career-collection-ucsf,cc62d7a6b3ce,767,2026-05-16T18:25:43+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/03/429636/transforming-pediatric-care-how-ucsf-research-changing-lives,7df6558beb1b,1538,2026-05-16T18:25:21+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429436/how-artificial-intelligence-fostering-human-connection-health-care,c8612906f6e7,1041,2026-05-16T18:25:37+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/09/430746/get-know-talented-technical-diplomats-keep-ucsf-humming,3bb8a300ebaa,838,2026-05-16T18:24:11+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/06/430101/pancreatic-cancer-spreads-liver-or-lung-thanks-protein,436927734c38,505,2026-05-16T18:24:51+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/11/431016/how-ucsfs-new-ibd-clinic-will-transform-care-older-adults,177a16462387,735,2026-05-16T18:23:55+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429541/see-exciting-new-tower-cranes-building-future-ucsf-parnassus-heights,c2b42a38e28f,1255,2026-05-16T18:25:25+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/11/431111/could-precision-medicine-approach-help-you-delay-dementia,5cb885701fa9,571,2026-05-16T18:23:47+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/05/429986/step-forward-treating-serious-genetic-disorders-birth,94018d84c44c,821,2026-05-16T18:24:55+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429551/im-long-covid-researcher-and-i-have-long-covid,9eed48fd53cb,860,2026-05-16T18:25:27+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429526/1-gene-variant-poised-cure-devastating-inherited-disease,349664104531,1164,2026-05-16T18:25:27+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429346/delayed-rem-sleep-could-be-early-sign-alzheimers,1afbc9cbd21b,645,2026-05-16T18:25:43+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/09/430761/if-anti-seizure-meds-dont-work-epilepsy-can-surgery-help,880f98a0b2ee,857,2026-05-16T18:24:13+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/11/431031/ucsf-chancellor-addresses-how-institution-can-ensure-its-continuum,d0117b66df23,1207,2026-05-16T18:23:55+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/07/430451/how-ucsf-helping-african-infectious-disease-researchers-take-lead,3741e419ece4,1092,2026-05-16T18:24:29+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/12/431166/thirdhand-smoke-hidden-danger-puts-kids-and-adults-risk,5d85d35dc57d,661,2026-05-16T18:23:41+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/09/430756/these-cells-have-hidden-powers-could-heal-brain-injuries,7b069bbb0c28,540,2026-05-16T18:24:13+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429316/mental-health-portal-kids-and-young-adults-expands-statewide,76dd82c6c61f,672,2026-05-16T18:25:51+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/07/430366/why-video-producer-says-teamwork-makes-dream-work,f552bd48cb5d,986,2026-05-16T18:24:33+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429306/ferry-service-mission-bay-when-youll-benefit-new-commute-option,f4858a451986,659,2026-05-16T18:25:49+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/05/430006/why-ucsfs-binh-phan-believes-no-one-traveling-their-journey-alone,4da54ae8fda7,1011,2026-05-16T18:24:59+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/430946/fatty-snacks-winter-may-trick-body-packing-pounds,da6bf81830e4,877,2026-05-16T18:23:59+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/11/431011/every-time-i-relapsed-there-would-be-new-course-therapy,824875a9ac3a,719,2026-05-16T18:23:57+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/06/430256/how-ai-can-help-us-make-new-medicines-faster,32b1c8e942b2,797,2026-05-16T18:24:47+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/03/429661/meet-proud-ucsf-employees-related-blood-marriage-and-mission,db544c261015,1684,2026-05-16T18:25:13+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429861/could-molecule-be-checkmate-coronaviruses-sars-cov-2,d657235d7feb,1055,2026-05-16T18:25:07+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/03/429721/50-years-discovery-and-influence-culture-science,8177731b4dd2,1145,2026-05-16T18:25:15+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429741/estrogen-and-progesterone-stimulate-body-make-opioids,510bb578acd7,647,2026-05-16T18:25:13+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/430891/treat-teach-innovate-why-pharmacist-never-has-dull-day,f8dcd88be12d,1344,2026-05-16T18:24:07+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/05/430031/can-gut-microbes-save-patients-chemotherapy-side-effects,dc98579bdefc,598,2026-05-16T18:24:57+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/05/430046/2025-awards-honor-outstanding-achievements-ucsf-alumni,4a776969044e,549,2026-05-16T18:24:53+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/07/430386/do-these-two-cancer-drugs-have-what-it-takes-beat-alzheimers,c85b76f1af13,986,2026-05-16T18:24:41+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/07/430331/crispr-approach-neurodegenerative-diseases,36b4853b79e0,1101,2026-05-16T18:24:43+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/06/430111/worried-about-getting-ct-scan-heres-what-ask-your-doctor,7d47bcadad5d,1060,2026-05-16T18:24:51+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/06/430206/im-spine-doctor-heres-how-i-take-care-my-back,b1e62f7898ba,820,2026-05-16T18:24:49+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429921/ucsf-health-hospitals-earn-top-honors-patient-safety,7f16b6117a07,643,2026-05-16T18:25:05+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429506/new-treatment-can-adjust-parkinsons-symptoms-real-time,042a8b0d7da0,626,2026-05-16T18:25:35+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/03/429556/fight-against-tb-was-frozen-time-until-now-see-its-future,49848a7f8714,1164,2026-05-16T18:25:27+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429841/greta-schnetzler-ucsf-legal-leader-20-years-retire,99695eff01e5,851,2026-05-16T18:25:11+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429406/how-ucsf-scientist-helped-ban-chemical-connected-parkinsons,c473b189ff37,825,2026-05-16T18:25:45+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429486/how-common-illegal-drug-use-among-people-who-are-homeless,8ad1cf120858,727,2026-05-16T18:25:33+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/05/430096/how-funds-raised-aids-walk-help-ucsfs-hiv-research-and-programming,6ad22323bdf4,640,2026-05-16T18:24:47+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429491/healthy-vitamin-b12-levels-not-enough-ward-neuro-decline,fcc274bb6431,588,2026-05-16T18:25:35+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/06/430236/bioinformatics-pioneer-atul-butte-dies-at-55,70a220c34711,1441,2026-05-16T18:24:45+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429336/im-stroke-doctor-heres-how-i-reduce-my-own-risk,52302a8e4bcd,831,2026-05-16T18:25:47+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/08/430616/3-learners-and-alum-explain-how-dnp-helps-improve-patient-care,92e133c6f43f,1207,2026-05-16T18:24:27+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429351/whats-behind-preterm-birth-scientists-just-found-big-clue,466951f166fb,827,2026-05-16T18:25:47+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/09/430651/back-school-means-back-headaches-some-kids-heres-what-know,c31a676a5b5e,1314,2026-05-16T18:24:19+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/03/429571/silent-x-chromosome-gives-aging-female-brain-boost,373fae748454,764,2026-05-16T18:25:25+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/03/429606/injectable-therapy-magic-those-who-cant-take-hiv-pills,8621f3f43372,641,2026-05-16T18:25:25+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/08/430516/vibrant-dogpatch-mural-brings-blank-wall-life-near-ucsf-mission-bay,858765ea912a,600,2026-05-16T18:24:25+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429656/how-ucsfs-retail-services-leader-makes-it-all-work-so-seamlessly,5a83b5eb20ee,791,2026-05-16T18:25:17+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429356/prostate-cancer-expert-felix-feng-dies-at-48,fbd5d2826c13,1635,2026-05-16T18:25:45+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429401/alarming-rise-rates-advanced-prostate-cancer-california,8a7dd3b25813,708,2026-05-16T18:25:39+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/430911/opportunity-rx-could-be-new-path-out-pharmacy-deserts,49dee026a572,844,2026-05-16T18:24:03+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/431001/why-it-so-hard-adjust-when-clocks-fall-back,63aa68c8cfc8,631,2026-05-16T18:23:53+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/01/429371/doctors-test-new-way-help-people-quit-fentanyl,996f1b40de98,701,2026-05-16T18:25:43+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/430896/ucsf-health-marks-new-chapter-strengthening-community-hospitals,e0e9e43305f6,1043,2026-05-16T18:24:07+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429901/teens-go-all-celebrating-under-prom-lights,4cd6201b9a5e,760,2026-05-16T18:25:03+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/10/430821/could-birth-control-shot-increase-your-risk-brain-tumor,13b533164668,579,2026-05-16T18:24:05+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/02/429431/could-bacteria-killing-virus-help-solve-antibiotic-resistance,b8f5ce4c8ea5,833,2026-05-16T18:25:41+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429806/priming-tumors-be-defeated-cancer-immunotherapy,41d26959c0c7,828,2026-05-16T18:25:09+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/05/430056/mpox-research-helping-scientists-prepare-new-pandemic,222ffa8ed226,969,2026-05-16T18:24:51+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/07/430446/why-smart-people-fall-false-information-and-what-do-about-it,fb78bd9e8f68,1261,2026-05-16T18:24:37+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/12/431186/can-we-solve-mystery-behind-cleft-lip-and-palate-infants,0654fe9b7ecc,1038,2026-05-16T18:23:41+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/07/430346/ucsf-mourns-loss-of-william-j-rutter,ce9051f4f598,989,2026-05-16T18:24:43+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/04/429871/ucsf-employees-can-now-take-uber-shuttles-mission-bay-heres-how-ride,061131cd2813,620,2026-05-16T18:25:01+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/05/430011/yes-social-media-might-be-making-kids-depressed,e5808285c729,519,2026-05-16T18:24:55+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/03/429666/ucsf-fresno-celebrates-50-years-training-local-doctors,8e8b60d18442,951,2026-05-16T18:25:23+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/06/430306/mental-health-and-poverty-are-top-concerns-east-bay-residents,a9251db2eb0a,854,2026-05-16T18:24:45+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/06/430221/meet-unsung-hero-playing-small-part-dental-students-success,bae8caa8cdf0,1057,2026-05-16T18:24:39+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/03/429611/ucsfs-5m-investment-helps-revitalize-beloved-neighborhood-open-space,2f6b4256344a,808,2026-05-16T18:25:23+00:00
ucsf,2025,press_release,https://www.ucsf.edu/news/2025/03/429646/researchers-learn-how-drug-called-zotatifin-kills-cancer-cells,608e3e5770dc,764,2026-05-16T18:25:19+00:00
michigan,2016,press_release,https://web.archive.org/web/20160704075615/http://labblog.uofmhealth.org:80/body-work/worlds-smallest-pacemaker-can-help-stop-surgical-complications?,62c1f54d5d18,600,2026-05-16T18:28:35+00:00
michigan,2020,press_release,https://web.archive.org/web/20200701135109/https://labblog.uofmhealth.org/body-work/does-bariatric-surgery-help-or-harm-patients-eskd,dac1e7a556f8,649,2026-05-16T18:28:38+00:00
michigan,2021,press_release,https://web.archive.org/web/20210701145223/https://labblog.uofmhealth.org/body-work/personalized-medicine-not-x-rays-should-guide-common-forearm-fracture-treatments-older?amp,7d76e3a2c1ca,634,2026-05-16T18:28:38+00:00
michigan,2019,press_release,https://web.archive.org/web/20190701130351/https://labblog.uofmhealth.org/body-work/does-anesthesia-invasive-surgery-increase-multiple-sclerosis-relapse-risk,e622bdcc8d9d,679,2026-05-16T18:28:36+00:00
michigan,2017,press_release,https://web.archive.org/web/20170628194715/http://labblog.uofmhealth.org/body-work/does-exercise-affect-brains-aging-process-u-m-research-aims-to-find-out?utm_source=newsletter&utm_medium=email&utm_content=Here%27s%20how%20they%27re%20doing%20it&utm_campaign=20170526%20Weekly%20Digest,bde28cef6505,748,2026-05-16T18:28:35+00:00
michigan,2023,press_release,https://web.archive.org/web/20230119140640/https://labblog.uofmhealth.org/body-work/gut-bugs-control-bodys-thermostat,aa8671e690bb,725,2026-05-16T18:28:40+00:00
michigan,2022,press_release,https://web.archive.org/web/20220701160526/https://labblog.uofmhealth.org/body-work/how-mri-and-ct-predict-flap-failure-after-head-and-neck-reconstructive-cancer-surgery?amp,e8dbef6d4ac0,728,2026-05-16T18:28:38+00:00
stanford,2016,press_release,https://web.archive.org/web/20160611212850/https://stanfordhealthcare.org/?kwcid=adwords&campaignid=194581047&adgroup=18258712527&keyword=stanford%20health&matchtype=e&position=1t1&gclid=CPyc46uk38wCFUlufgodu_wCEQ,4bed0fa9adc6,517,2026-05-16T18:18:06+00:00
stanford,2018,press_release,https://web.archive.org/web/20180616002057/https://stanfordhealthcare.org/newsroom/articles/2013/mulic-breast-cancers-facts.html,9c29bdf5bc99,1184,2026-05-16T18:21:36+00:00
stanford,2018,press_release,https://web.archive.org/web/20180613221116/https://stanfordhealthcare.org/about-us/disclaimer.html,334f3fe5c6ee,694,2026-05-16T18:18:08+00:00
stanford,2019,press_release,https://web.archive.org/web/20190716102956/https://stanfordhealthcare.org/newsroom/news/press-releases/2014/macinnes-moyamoya.html,4fb87a9b47c4,1526,2026-05-16T18:29:21+00:00
stanford,2017,press_release,https://web.archive.org/web/20170613153804/https://stanfordhealthcare.org/about-us/disclaimer.html,79f85a8b646f,694,2026-05-16T18:18:06+00:00
stanford,2023,press_release,https://med.stanford.edu/news/insights/2023/08/migraine-headaches-what-are-they-and-how-do-you-treat-them.html,d7f4222c97ac,879,2026-05-16T18:18:20+00:00
stanford,2023,press_release,https://web.archive.org/web/20230710132313/https://stanfordhealthcare.org/about-us/_jcr_content/pv-index-parsys/columns_copy/parsysleft/imagewithcaption/image.img.476.high.jpg/1656346508591.jpg,3fef527563bd,643,2026-05-16T18:18:10+00:00
stanford,2024,press_release,https://med.stanford.edu/news/all-news/2024/08/massive-biomolecular-shifts-occur-in-our-40s-and-60s--stanford-m.html,cd21f563f4ec,879,2026-05-16T18:18:19+00:00
stanford,2024,press_release,https://web.archive.org/web/20240709084807/https://stanfordhealthcare.org/newsroom/news/press-releases/2014/buchanan-otolaryngology.html,2e241b312fbe,1600,2026-05-16T18:21:35+00:00
stanford,2024,press_release,https://med.stanford.edu/news/all-news/2024/10/arpa-h-contracts.html,98f1ed1c5ad2,1169,2026-05-16T18:18:14+00:00
stanford,2024,press_release,https://med.stanford.edu/news/all-news/2024/09/big-ideas-conference.html,3e4e3a4afeae,1675,2026-05-16T18:18:20+00:00
stanford,2024,press_release,https://med.stanford.edu/news/all-news/2024/11/car-t-brain-cancer.html,2dabb0d920a4,2108,2026-05-16T18:18:14+00:00
stanford,2025,press_release,https://med.stanford.edu/news/all-news/2025/06/graduation-2025.html,6dbcdd30d94c,1425,2026-05-16T18:18:16+00:00
stanford,2025,press_release,https://med.stanford.edu/news/insights/2025/09/rethinking-alzheimers-gene-variant-apoe4.html,6525f12ad25b,1789,2026-05-16T18:18:20+00:00
stanford,2025,press_release,https://med.stanford.edu/news/all-news/2025/07/tri-valley-residency.html,5ce64357ea11,571,2026-05-16T18:18:16+00:00
stanford,2025,press_release,https://med.stanford.edu/news/insights/2025/03/gut-brain-connection-long-covid-anxiety-parkinsons.html,6c9a8bd8f642,1894,2026-05-16T18:18:10+00:00
stanford,2025,press_release,https://web.archive.org/web/20250709055631/https://stanfordhealthcare.org/newsroom/news/news-updates/2013/laderriere-autonomic-dysfunction.html,8734ecd3480a,1359,2026-05-16T18:21:33+00:00
stanford,2025,press_release,https://med.stanford.edu/news/insights/2025/12/childhood-vaccines--five-things-parents-should-know.html,29058b9c3d08,1191,2026-05-16T18:18:14+00:00
stanford,2025,press_release,https://med.stanford.edu/news/insights/2025/12/stress-management-coping-skills-and-tools.html,16d8d4dbd11d,1205,2026-05-16T18:18:19+00:00
stanford,2025,press_release,https://med.stanford.edu/news/all-news/2025/12/myocarditis-vaccine-covid.html,164ee9588e57,1512,2026-05-16T18:18:12+00:00
stanford,2025,press_release,https://med.stanford.edu/news/insights/2025/12/childhood-vaccines--five-things-parents-should-know.html#relatedarticles,7f340947016a,1191,2026-05-16T18:18:19+00:00
stanford,2025,press_release,https://med.stanford.edu/news/all-news/2025/08/ultrasound-drug.html,413c198a9d9e,1215,2026-05-16T18:18:12+00:00
stanford,2025,press_release,https://med.stanford.edu/news/insights/2025/05/measles-risk-vaccination-young-old.html,e2577799f0de,1991,2026-05-16T18:18:16+00:00
stanford,2025,press_release,https://med.stanford.edu/news/all-news/2025/07/stem-cell-transplant.html,b63ea828f618,1656,2026-05-16T18:18:12+00:00
